url_length,dot_count,has_https,has_suspicious_keywords,has_ip_address,at_symbol_count,hyphen_count,double_slash_count,subdomain_depth,path_depth,has_suspicious_tld,has_redirect,special_char_ratio,brand_impersonation,domain_age_days,domain_expiry_days,has_valid_ssl,label
26,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
132,4,0,0,0,0,0,0,0,2,0,0,0.0152,0,-1,-1,-1,1
95,4,0,0,0,0,5,0,0,2,0,0,0.0,0,-1,-1,-1,1
55,3,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
48,2,0,0,0,0,4,0,0,1,0,0,0.0,0,-1,-1,-1,0
48,1,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,1
43,1,0,0,0,0,1,0,0,2,0,0,0.0698,0,-1,-1,-1,0
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
23,3,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
38,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
75,2,0,0,0,0,5,0,0,4,0,0,0.0,0,-1,-1,-1,0
49,1,0,0,0,0,6,0,0,1,0,0,0.0,0,-1,-1,-1,0
30,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
26,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
103,1,0,0,0,0,11,0,0,5,0,0,0.0,0,-1,-1,-1,0
54,2,0,0,0,0,1,0,0,2,0,0,0.037,0,-1,-1,-1,0
18,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
59,2,0,1,0,0,0,0,0,4,0,0,0.0508,0,-1,-1,-1,1
15,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
62,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
15,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
55,2,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
40,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
47,3,0,0,0,0,0,0,0,3,0,0,0.0426,1,-1,-1,-1,0
70,4,0,1,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
21,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
28,3,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
27,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
44,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
67,1,0,0,0,0,5,0,0,5,0,0,0.0,0,-1,-1,-1,0
30,1,0,1,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
26,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
18,1,0,0,0,0,0,0,0,1,0,0,0.0,1,-1,-1,-1,1
288,15,0,1,0,1,0,0,0,4,0,0,0.1007,0,-1,-1,-1,1
36,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
51,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
25,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
74,1,0,0,0,0,0,0,0,2,0,0,0.0811,0,-1,-1,-1,0
41,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
71,1,0,1,0,0,1,0,0,4,0,0,0.0141,0,-1,-1,-1,1
40,1,0,0,0,0,0,0,0,4,0,0,0.025,0,-1,-1,-1,0
36,2,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
79,3,0,0,0,1,2,0,0,2,0,0,0.038,0,-1,-1,-1,1
10,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
36,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
30,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
22,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
63,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
102,1,0,0,0,0,9,0,0,3,0,0,0.0,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
34,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
56,3,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
39,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
77,2,0,0,0,0,1,0,0,5,0,0,0.0,1,-1,-1,-1,1
91,1,0,0,0,0,9,0,0,3,0,0,0.0,0,-1,-1,-1,0
44,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
43,1,0,1,0,0,0,0,0,4,0,0,0.0465,0,-1,-1,-1,0
19,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
24,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
42,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
97,2,0,0,0,0,8,0,0,3,0,0,0.0,0,-1,-1,-1,0
89,1,0,0,0,0,2,0,0,4,0,0,0.1124,0,-1,-1,-1,0
48,2,0,0,0,0,0,0,0,4,0,0,0.0208,0,-1,-1,-1,0
39,2,0,0,0,0,0,0,0,4,0,0,0.0256,1,-1,-1,-1,1
48,2,0,0,0,0,1,0,0,4,0,0,0.0208,0,-1,-1,-1,1
26,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
18,1,0,0,0,0,0,0,0,1,0,0,0.0,1,-1,-1,-1,1
42,1,0,1,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
27,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
25,1,0,0,0,0,2,0,0,1,0,0,0.0,0,-1,-1,-1,0
94,3,0,0,0,0,3,0,0,4,0,0,0.0213,0,-1,-1,-1,1
36,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
35,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
100,6,0,1,0,0,1,0,0,2,0,0,0.06,0,-1,-1,-1,1
27,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
42,2,0,0,0,0,0,0,0,3,0,0,0.0238,0,-1,-1,-1,1
128,2,0,1,0,0,0,0,0,4,0,0,0.0547,1,-1,-1,-1,1
34,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
28,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
47,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
85,1,0,0,0,0,9,0,0,3,0,0,0.0,0,-1,-1,-1,0
27,2,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
44,2,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
61,1,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
94,2,0,0,0,0,10,0,0,4,0,0,0.0,0,-1,-1,-1,0
94,1,0,0,0,0,8,0,0,3,0,0,0.0,0,-1,-1,-1,0
115,3,0,0,0,0,3,0,0,5,0,0,0.0,0,-1,-1,-1,0
17,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
35,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
20,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
241,15,0,0,0,0,0,0,0,4,0,0,0.0996,0,-1,-1,-1,1
137,1,0,0,0,0,9,0,0,3,0,0,0.0584,0,-1,-1,-1,0
13,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
41,3,0,0,0,0,1,0,0,3,0,0,0.0244,0,-1,-1,-1,0
108,3,0,0,0,0,5,0,0,4,0,0,0.0,0,-1,-1,-1,0
57,2,0,0,0,0,1,0,0,5,0,0,0.0,1,-1,-1,-1,1
31,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
165,2,0,0,0,0,2,0,0,12,0,0,0.0182,0,-1,-1,-1,1
47,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
20,1,0,1,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
29,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
188,2,0,1,0,0,0,0,0,2,0,0,0.0372,0,-1,-1,-1,1
23,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
40,2,0,0,0,0,3,0,0,1,0,0,0.0,0,-1,-1,-1,0
21,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
72,6,0,1,0,1,0,0,0,2,0,0,0.0417,0,-1,-1,-1,1
50,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
96,1,0,0,0,0,8,0,0,3,0,0,0.0,0,-1,-1,-1,0
22,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
24,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
86,4,0,0,0,0,2,0,0,6,0,0,0.0,0,-1,-1,-1,0
152,1,0,0,0,0,0,0,0,4,0,0,0.2566,0,-1,-1,-1,0
72,5,0,0,0,0,0,0,0,4,0,0,0.0278,0,-1,-1,-1,1
64,2,0,0,0,0,6,0,0,3,0,0,0.0,0,-1,-1,-1,0
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
39,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
59,3,0,1,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
38,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
77,2,0,0,0,0,2,0,0,1,0,0,0.1558,0,-1,-1,-1,1
32,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
76,1,0,0,0,0,7,0,0,3,0,0,0.0,0,-1,-1,-1,0
25,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
22,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
17,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
47,3,0,1,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
54,2,0,1,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
35,3,0,0,0,0,0,0,0,1,0,0,0.0286,0,-1,-1,-1,1
71,2,0,0,0,0,8,0,0,2,0,0,0.0,0,-1,-1,-1,0
31,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
27,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
27,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
52,2,0,0,0,0,0,0,0,3,0,0,0.0385,0,-1,-1,-1,0
77,1,0,1,0,0,0,0,0,6,0,0,0.013,0,-1,-1,-1,1
37,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
58,3,0,0,0,0,3,0,0,4,0,0,0.0,0,-1,-1,-1,0
88,2,0,1,0,0,0,0,0,9,0,0,0.0,0,-1,-1,-1,1
28,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
12,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
24,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
30,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
37,2,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
63,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
48,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
49,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
59,2,0,1,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,1
33,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
39,3,0,1,0,0,0,0,0,1,0,0,0.0513,0,-1,-1,-1,1
101,4,0,0,0,0,1,0,0,3,0,0,0.1089,0,-1,-1,-1,1
25,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
258,3,0,0,0,0,4,0,0,2,0,0,0.0465,0,-1,-1,-1,1
141,3,0,0,0,0,1,0,0,2,0,0,0.078,0,-1,-1,-1,0
74,1,0,1,0,0,2,0,0,5,0,0,0.0,0,-1,-1,-1,0
74,2,0,0,0,0,0,0,0,5,0,0,0.0135,0,-1,-1,-1,0
38,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
27,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
35,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
70,2,0,0,0,0,0,0,0,7,0,0,0.0143,1,-1,-1,-1,1
78,1,0,0,0,0,7,0,0,3,0,0,0.0,0,-1,-1,-1,0
41,3,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,1
20,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
42,3,0,0,0,0,0,0,0,1,0,0,0.0476,1,-1,-1,-1,0
23,2,0,0,0,0,0,0,0,1,0,0,0.0435,0,-1,-1,-1,1
98,1,0,0,0,0,8,0,0,4,0,0,0.0,0,-1,-1,-1,0
22,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
35,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
55,2,0,0,0,0,1,0,0,2,0,0,0.0545,0,-1,-1,-1,0
54,3,0,1,0,0,2,0,0,2,0,0,0.037,0,-1,-1,-1,1
59,1,0,0,0,0,1,0,0,6,0,0,0.0,0,-1,-1,-1,0
55,2,0,0,0,0,1,0,0,2,0,0,0.0545,0,-1,-1,-1,0
51,2,0,0,0,0,5,0,0,2,0,0,0.0,0,-1,-1,-1,0
63,2,0,0,0,0,0,0,0,3,0,0,0.0476,0,-1,-1,-1,0
28,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
38,3,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,1
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
63,1,0,0,0,0,2,0,0,6,0,0,0.0,0,-1,-1,-1,0
46,1,0,0,0,0,2,0,0,1,0,0,0.0,0,-1,-1,-1,0
27,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
86,3,0,0,0,0,16,0,0,4,0,0,0.0,0,-1,-1,-1,0
60,1,0,0,0,0,2,0,0,4,0,0,0.05,0,-1,-1,-1,0
21,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
37,1,0,0,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,1
32,2,0,0,0,0,0,0,0,1,0,0,0.0312,0,-1,-1,-1,1
42,1,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
66,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
26,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
36,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
19,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
25,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
28,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
24,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
63,2,0,1,0,0,0,0,0,3,0,0,0.0317,0,-1,-1,-1,1
26,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
52,1,0,0,0,0,3,0,0,4,0,0,0.0,0,-1,-1,-1,0
34,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
18,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,0
31,4,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
63,5,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
87,1,0,0,0,0,4,0,0,7,0,0,0.0,0,-1,-1,-1,1
72,1,0,0,0,0,5,0,0,4,0,0,0.0,0,-1,-1,-1,0
48,1,0,0,0,0,0,0,0,3,0,0,0.0417,0,-1,-1,-1,0
58,6,0,1,0,0,0,0,0,2,0,0,0.0517,0,-1,-1,-1,1
41,2,0,0,0,0,1,0,0,3,0,0,0.0244,0,-1,-1,-1,0
30,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
45,1,0,0,0,0,0,0,0,2,0,0,0.0222,0,-1,-1,-1,0
45,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
34,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
32,1,0,0,0,0,2,0,0,1,0,0,0.0,1,-1,-1,-1,0
81,2,0,0,0,0,2,0,0,3,0,0,0.0494,0,-1,-1,-1,0
14,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
44,2,0,0,0,0,0,0,0,3,0,0,0.0,1,-1,-1,-1,1
26,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
39,2,0,0,0,0,0,0,0,2,0,0,0.0513,0,-1,-1,-1,0
42,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
63,2,0,0,0,0,1,0,0,6,0,0,0.0,0,-1,-1,-1,1
96,3,0,0,0,0,7,0,0,5,0,0,0.0,0,-1,-1,-1,0
61,2,0,0,0,0,4,0,0,1,0,0,0.0492,0,-1,-1,-1,0
48,3,0,0,0,0,1,0,0,4,0,0,0.0,1,-1,-1,-1,1
53,2,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
53,2,0,0,0,0,1,0,0,4,0,0,0.0189,0,-1,-1,-1,0
39,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
36,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
26,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
24,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
62,2,0,0,0,0,0,0,0,1,0,0,0.129,0,-1,-1,-1,0
37,2,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,0
43,2,0,1,0,0,0,0,0,2,0,0,0.0465,0,-1,-1,-1,1
30,3,0,0,0,0,0,0,0,2,0,0,0.0,1,-1,-1,-1,1
86,3,0,0,0,0,1,0,0,3,0,0,0.0233,0,-1,-1,-1,1
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
27,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
30,3,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
32,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
27,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
69,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
121,1,0,0,0,0,3,0,0,2,0,0,0.0165,0,-1,-1,-1,1
38,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
70,3,0,0,0,0,1,0,0,2,0,0,0.0714,0,-1,-1,-1,1
25,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
67,3,0,0,0,0,0,0,0,7,0,0,0.0,0,-1,-1,-1,1
57,2,0,0,0,0,0,0,0,3,0,0,0.0351,0,-1,-1,-1,0
17,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
25,3,0,1,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
42,1,0,0,0,0,0,0,0,1,0,0,0.0476,0,-1,-1,-1,1
37,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
71,3,0,0,0,1,0,0,0,5,0,0,0.0423,0,-1,-1,-1,1
10,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
29,1,0,0,0,0,2,0,0,1,0,0,0.0,0,-1,-1,-1,1
33,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
54,1,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
15,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
38,2,0,0,0,0,0,0,0,2,0,0,0.0526,0,-1,-1,-1,0
45,3,0,0,0,0,0,0,0,3,0,0,0.0444,0,-1,-1,-1,0
51,4,0,0,0,0,0,0,0,3,0,0,0.0196,0,-1,-1,-1,1
72,2,0,0,0,0,5,0,0,2,0,0,0.0278,0,-1,-1,-1,0
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
133,2,0,0,0,0,1,0,0,3,0,0,0.0376,0,-1,-1,-1,1
74,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
28,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
32,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
59,2,0,0,0,0,4,0,0,1,0,0,0.0339,0,-1,-1,-1,0
36,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
20,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
44,1,0,0,0,0,1,0,0,2,0,0,0.0682,0,-1,-1,-1,0
40,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
49,1,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,1
33,1,0,0,0,0,0,0,0,2,0,0,0.0303,1,-1,-1,-1,0
55,1,0,0,0,0,0,0,0,2,0,0,0.0545,0,-1,-1,-1,0
28,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
98,1,0,0,0,0,5,0,0,3,0,0,0.0102,0,-1,-1,-1,0
13,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
34,2,0,0,0,0,0,0,0,2,0,0,0.0294,0,-1,-1,-1,0
42,3,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
79,2,0,0,0,0,4,0,0,3,0,0,0.0,0,-1,-1,-1,0
41,2,0,0,0,1,1,0,0,1,0,0,0.0732,0,-1,-1,-1,1
37,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
39,1,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
27,1,0,0,0,0,0,0,0,3,0,0,0.0741,0,-1,-1,-1,0
53,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
79,2,0,0,0,0,2,0,0,7,0,0,0.0253,0,-1,-1,-1,1
76,1,0,0,0,0,7,0,0,2,0,0,0.0,0,-1,-1,-1,0
25,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
61,2,0,0,0,0,1,0,0,3,0,0,0.0164,0,-1,-1,-1,1
82,3,0,0,0,0,1,0,0,1,0,0,0.0244,0,-1,-1,-1,1
32,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
22,1,0,0,0,0,0,0,0,2,0,0,0.0455,0,-1,-1,-1,0
58,2,0,0,0,0,0,0,0,5,0,0,0.0345,0,-1,-1,-1,1
30,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
30,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
49,6,0,1,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
52,1,0,0,0,0,1,0,0,4,0,0,0.0192,0,-1,-1,-1,0
9,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
60,1,0,0,0,0,0,0,0,6,0,0,0.0167,1,-1,-1,-1,1
30,1,0,0,0,0,0,0,0,2,0,0,0.0333,0,-1,-1,-1,0
69,2,0,0,0,0,1,0,0,4,0,0,0.029,0,-1,-1,-1,0
29,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
47,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
48,1,0,0,0,0,4,0,0,2,0,0,0.0,0,-1,-1,-1,0
74,1,0,0,0,0,6,0,0,4,0,0,0.0,0,-1,-1,-1,0
70,1,0,0,0,0,5,0,0,3,0,0,0.0,0,-1,-1,-1,0
38,1,0,0,0,0,0,0,0,6,0,0,0.0,0,-1,-1,-1,1
52,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
88,2,0,0,0,0,6,0,0,2,0,0,0.0,0,-1,-1,-1,0
55,2,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,1
68,3,0,0,0,0,0,0,0,7,0,0,0.0147,0,-1,-1,-1,1
22,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
26,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
76,2,0,0,0,0,2,0,0,6,0,0,0.0263,0,-1,-1,-1,1
22,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
79,2,0,0,0,0,0,0,0,1,0,0,0.0886,0,-1,-1,-1,1
66,1,0,0,0,0,3,0,0,1,0,0,0.0152,0,-1,-1,-1,0
19,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
27,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
114,1,0,0,0,0,7,0,0,5,0,0,0.0263,0,-1,-1,-1,0
19,3,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
37,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
66,1,0,0,0,0,0,0,0,1,0,0,0.1212,0,-1,-1,-1,0
28,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
37,2,0,0,0,0,0,0,0,1,0,0,0.0541,0,-1,-1,-1,1
36,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
33,1,0,0,0,0,2,0,0,1,0,0,0.0,0,-1,-1,-1,0
44,2,0,0,0,0,0,0,0,2,0,0,0.0455,0,-1,-1,-1,0
56,1,0,0,0,0,3,0,0,4,0,0,0.0,0,-1,-1,-1,0
42,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
129,4,0,0,0,0,0,0,0,2,0,0,0.0155,0,-1,-1,-1,1
97,1,0,0,0,0,4,0,0,7,0,0,0.0,0,-1,-1,-1,0
16,2,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
69,5,0,1,0,0,0,0,0,1,0,0,0.0435,0,-1,-1,-1,1
60,1,0,0,0,0,0,0,0,3,0,0,0.0833,0,-1,-1,-1,0
